step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
53,108.0,3.5714285714285716,4,11,0,5.902273843654318,2,-4.0
54,110.0,2.9444444444444446,4,16,0,6.371077581336397,4,-4.0
55,112.0,0.5625,3,14,0,6.633469970253172,6,-3.0
56,114.0,1.0625,5,13,1,5.1673387059223765,6,-5.0
57,116.0,1.9285714285714286,6,13,0,5.931842683533865,4,-6.0
58,118.0,2.4375,6,13,0,6.437802644107222,6,-6.0
59,120.0,2.857142857142857,4,13,1,3.5166909761031175,2,-4.0
60,122.0,0.4,5,28,1,6.070203605721884,0,-5.0
61,124.0,0.6,4,28,0,6.5707450525503415,2,-4.0
62,126.0,0.42105263157894735,2,24,0,6.888361014022479,4,-2.0
63,128.0,0.9444444444444444,5,20,0,6.110717933640414,4,-5.0
64,130.0,0.9375,6,20,0,5.143522742455355,6,-6.0
65,132.0,0.5625,4,14,0,4.826817269510346,0,-4.0
66,134.0,0.35,2,22,0,5.554234855569488,6,-2.0
67,136.0,0.7222222222222222,3,22,2,5.569977809259032,0,-3.0
68,138.0,0.8888888888888888,3,18,0,5.383409073818749,4,-3.0
69,140.0,1.3125,4,14,0,4.666927997057501,4,-4.0
70,142.0,2.142857142857143,5,10,0,2.351701481831601,4,-5.0
71,144.0,2.3076923076923075,5,8,1,0.6852891941409803,0,-5.0
72,146.0,1.6521739130434783,5,22,0,6.565070574940558,0,-5.0
73,148.0,1.9565217391304348,4,22,1,7.146664644122053,4,-4.0
74,150.0,2.5238095238095237,4,18,0,8.203972192421583,0,-4.0
75,152.0,3.210526315789474,4,10,1,8.645287396720178,0,-4.0
76,154.0,4.0588235294117645,4,4,0,8.144300844157833,0,-4.0
77,156.0,0.0,0,6,0,5.935013570210026,2,0.0
78,158.0,0.11764705882352941,2,10,0,5.666989843244857,4,-2.0
79,160.0,0.47058823529411764,5,10,0,5.335627918290619,0,-5.0
80,162.0,1.3125,7,8,1,5.715388262679487,0,-7.0
81,164.0,2.642857142857143,8,4,0,6.021084741471683,0,-8.0
82,166.0,3.7857142857142856,8,4,1,5.723758606338582,0,-8.0
83,168.0,4.5,7,1,2,3.515180377798887,4,-7.0
84,170.0,3.473684210526316,7,14,1,5.6104861215337545,0,-7.0
85,172.0,1.9411764705882353,4,12,0,5.959179092323046,2,-4.0
86,174.0,2.411764705882353,4,14,0,7.955852158582942,2,-4.0
87,176.0,2.9411764705882355,5,18,0,8.174313169236362,4,-5.0
88,178.0,3.5294117647058822,5,18,0,7.47240192469359,4,-5.0
89,180.0,4.933333333333334,7,10,0,4.923062163955837,4,-7.0
90,182.0,4.315789473684211,7,22,0,5.789221943648006,2,-7.0
91,184.0,5.647058823529412,8,16,0,5.878927538484345,4,-8.0
