step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
366,734.0,38.745098039215684,65,123,0,0.7758772333012257,4,-123.0
367,736.0,39.257425742574256,61,122,0,0.6492676929479377,2,-122.0
368,738.0,39.88,56,117,0,0.49277488853073337,0,-117.0
369,740.0,40.333333333333336,52,117,2,0.41269225333642073,0,-117.0
370,742.0,40.44444444444444,49,113,1,0.49217168503825415,0,-113.0
371,744.0,41.56701030927835,48,113,0,0.54189035920555,4,-113.0
372,746.0,39.61165048543689,51,121,0,1.1415702155287537,4,-121.0
373,748.0,40.66019417475728,55,123,0,1.0334232267187726,4,-123.0
374,750.0,41.79611650485437,60,126,0,0.8888597134832013,5,-126.0
375,752.0,42.60576923076923,66,129,0,0.802471993336166,4,-129.0
376,754.0,43.57692307692308,68,132,0,0.7935072809008806,0,-132.0
377,756.0,45.5,68,124,0,0.7064873240813205,0,-124.0
378,758.0,45.32380952380952,71,126,0,0.816643189981636,4,-126.0
379,760.0,47.44660194174757,72,118,0,0.6731814095858927,0,-118.0
380,762.0,49.22549019607843,75,116,1,0.5367225698194421,4,-116.0
381,764.0,50.68627450980392,79,111,0,0.4127087490555996,4,-111.0
382,766.0,52.13,78,107,0,0.379443405944678,2,-107.0
383,768.0,52.01980198019802,74,112,2,0.44813061712124963,4,-112.0
384,770.0,50.2,69,121,0,1.1913190133073956,0,-121.0
385,772.0,51.63106796116505,67,119,0,1.1470533381763868,0,-119.0
386,774.0,52.470588235294116,67,117,0,1.1789706585264594,0,-117.0
387,776.0,53.87,59,117,1,1.2130111995279405,2,-117.0
388,778.0,53.95,53,115,0,1.1031576971196142,4,-115.0
389,780.0,54.62626262626262,53,113,0,0.791455068504383,4,-113.0
390,782.0,54.77777777777778,47,111,1,0.8804968007304789,0,-111.0
391,784.0,55.60204081632653,45,109,1,0.774900855100049,4,-109.0
392,786.0,57.03125,42,109,1,0.7008612283208454,2,-109.0
393,788.0,57.1958762886598,42,111,1,0.704596194810676,4,-111.0
394,790.0,59.22105263157895,43,113,1,0.7097066010195214,2,-113.0
395,792.0,60.11578947368421,43,113,0,0.6538412283618533,4,-113.0
396,794.0,56.10679611650485,45,126,0,1.3373729382820583,0,-126.0
397,796.0,57.97029702970297,46,124,1,1.289825320862495,0,-124.0
