step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
149,1242.0,0.07200000000000001,0.475,23,7,0.08003315472095264,0,-0.9425000000000001
150,1245.0,0.0396875,0.375,25,2,0.20081314081222285,1,-1.2625
151,1248.0,0.030333333333333334,0.35,22,1,0.25943258805823444,1,-1.155
152,1263.0,0.11388888888888889,0.7,31,11,0.3335707739754419,0,-1.26
153,1266.0,0.12970588235294117,0.7,34,5,0.3344254511505059,1,-1.7100000000000002
154,1281.0,0.052941176470588235,0.425,25,2,0.14912893938488422,1,-1.2775
155,1284.0,0.04147058823529412,0.375,27,3,0.21062611510351364,1,-1.3125
156,1287.0,0.030625,0.3,24,1,0.2601613446923163,1,-1.2400000000000002
157,1290.0,0.029333333333333333,0.35,22,2,0.1579353450112964,1,-1.105
158,1305.0,0.0434375,0.325,24,10,0.3168128477581031,1,-0.7975000000000002
159,1308.0,0.04633333333333334,0.3,22,2,0.13420801044172942,1,-1.09
160,1311.0,0.045714285714285714,0.4,21,2,0.0815073757468716,1,-1.07
161,1314.0,0.022857142857142857,0.325,20,2,0.11644793254812812,1,-0.9975
162,1329.0,0.05392857142857143,0.425,18,10,0.21517059205279673,1,-0.5275000000000001
163,1332.0,0.06269230769230769,0.375,19,3,0.2969467009021725,1,-0.9125000000000001
164,1335.0,0.051333333333333335,0.4,23,1,0.32471838548480997,1,-1.2200000000000002
165,1338.0,0.025,0.275,22,3,0.31976784272735076,1,-1.0325
166,1353.0,0.053,0.425,24,9,0.22541256549921224,1,-0.8775000000000002
167,1356.0,0.062,0.4,23,1,0.3773202991292053,1,-1.2200000000000002
168,1359.0,0.06785714285714285,0.425,20,1,0.28973998029498665,1,-1.0775
169,1362.0,0.04461538461538462,0.375,19,3,0.38254502387453604,1,-0.9125000000000001
170,1377.0,0.04666666666666667,0.425,23,9,0.625581862901559,1,-0.8275000000000001
171,1380.0,0.0642857142857143,0.5,21,1,0.4070042079188757,0,-1.2000000000000002
172,1395.0,0.0632258064516129,0.375,26,9,0.4509800979566506,1,-1.0125
173,1398.0,0.04225806451612903,0.3,25,1,0.5137072748941459,1,-1.34
174,1413.0,0.045806451612903226,0.5,25,8,0.4340766131106669,1,-1.0
175,1416.0,0.07066666666666667,0.625,23,1,0.35656337592512793,1,-1.2875
176,1419.0,0.078125,0.625,25,1,0.35114056478735406,1,-1.3875
177,1422.0,0.06266666666666666,0.45,25,4,0.47791092943060276,1,-1.185
178,1425.0,0.036875,0.3,27,2,0.5029229358089784,0,-1.3900000000000001
179,1440.0,0.07482758620689654,0.625,24,7,0.37629742745949074,1,-1.0875000000000001
180,1443.0,0.069,0.7,39,4,0.4983944973940129,1,-2.0100000000000002
181,1458.0,0.10666666666666666,0.65,31,1,0.07953607305872092,1,-1.745
182,1473.0,0.10566666666666666,0.35,18,9,0.3146624639672812,0,-0.605
183,1488.0,0.2316,0.5,14,15,0.3096289219573195,0,-0.10000000000000009
184,1491.0,0.19037037037037038,0.5,21,6,0.3237297524977819,1,-0.95
185,1506.0,0.07478260869565218,0.275,14,7,0.19571303867091386,1,-0.43250000000000005
186,1509.0,0.048095238095238094,0.3,13,3,0.08798723932142972,1,-0.59
187,1512.0,0.04105263157894737,0.35,12,2,0.04632056535091578,1,-0.6050000000000001
188,1527.0,0.13291666666666666,0.575,16,9,0.25218212288923914,0,-0.5725
189,1530.0,0.13791666666666666,0.55,20,4,0.30109158320946733,1,-1.0150000000000001
190,1545.0,0.05208333333333333,0.25,15,6,0.2052182130816605,1,-0.5249999999999999
191,1548.0,0.042272727272727274,0.275,15,3,0.12250301555711626,1,-0.6825
192,1551.0,0.026153846153846153,0.25,18,1,0.3334119636793304,1,-0.925
193,1566.0,0.12423076923076923,0.5,19,9,0.33108138942347615,0,-0.7000000000000001
194,1569.0,0.11678571428571428,0.5,24,3,0.2835393261131638,1,-1.2500000000000002
195,1584.0,0.071,0.35,11,6,0.06713432692979998,1,-0.355
196,1587.0,0.038,0.3,23,3,0.37540042260804657,1,-1.09
197,1590.0,0.02857142857142857,0.3,20,1,0.41278421128881804,0,-1.09
198,1605.0,0.11678571428571428,0.55,22,10,0.24939680265095426,1,-0.7650000000000001
199,1608.0,0.12923076923076923,0.5,22,2,0.2701716997757422,1,-1.2000000000000002
200,1623.0,0.05178571428571429,0.3,18,5,0.26653196441386023,1,-0.74
201,1626.0,0.04346153846153846,0.275,18,3,0.28975608115916773,1,-0.8325
202,1629.0,0.028076923076923076,0.275,18,2,0.3306999442456658,1,-0.8825000000000001
203,1632.0,0.02625,0.325,16,2,0.2067787524487259,1,-0.7975000000000001
204,1647.0,0.05791666666666667,0.3,14,9,0.2737221510973805,1,-0.3400000000000001
205,1650.0,0.06136363636363637,0.25,15,4,0.20436060882363302,1,-0.625
206,1653.0,0.048,0.3,12,1,0.08463307016873671,1,-0.6400000000000001
207,1656.0,0.019444444444444445,0.275,10,2,0.02852346808624364,1,-0.4825
208,1671.0,0.06227272727272728,0.425,15,10,0.08951670713550325,1,-0.3775
209,1674.0,0.06863636363636363,0.4,16,2,0.14764679546893417,1,-0.8200000000000001
210,1677.0,0.0625,0.375,16,0,0.22722014613569724,0,-0.9625
211,1692.0,0.09,0.25,6,11,0.3356069592568352,3,0.175
212,1695.0,0.069,0.275,11,4,0.36474615938883465,1,-0.48250000000000004
213,1710.0,0.05,0.2,7,11,0.35127612583846085,0,0.14
214,1713.0,0.021666666666666664,0.225,11,3,0.2509240282712458,0,-0.5175000000000001
215,1728.0,0.08,0.225,6,9,0.35882520970312315,1,0.03249999999999997
216,1731.0,0.03909090909090909,0.2,15,1,0.6280085544247332,1,-0.81
217,1746.0,0.04,0.25,10,9,0.20232933172523238,1,-0.125
218,1749.0,0.045,0.2,11,1,0.4990038008006692,0,-0.6100000000000001
219,1764.0,0.0638888888888889,0.2,13,9,0.45154328338471333,2,-0.31
220,1767.0,0.04181818181818182,0.225,16,0,0.393853984007393,3,-0.8675
221,1782.0,0.045,0.25,9,8,0.39958140300589223,1,-0.175
222,1785.0,0.050499999999999996,0.25,13,3,0.49580420182095,0,-0.625
223,1800.0,0.063125,0.2,11,8,0.3400011401674712,1,-0.26
224,1803.0,0.03538461538461538,0.2,20,1,0.5667487628916194,1,-1.06
225,1818.0,0.057,0.35,13,8,0.22627616202255146,0,-0.355
226,1821.0,0.06409090909090909,0.3,15,1,0.484431251880992,1,-0.79
227,1824.0,0.07150000000000001,0.325,12,1,0.4254927463441617,0,-0.6975000000000001
228,1839.0,0.07150000000000001,0.225,7,9,0.538621282185382,1,0.03249999999999997
229,1842.0,0.06722222222222222,0.275,10,5,0.4944577053322242,1,-0.3825
230,1857.0,0.021111111111111112,0.15,10,10,0.3055219448245371,1,-0.044999999999999984
231,1860.0,0.021666666666666664,0.15,12,4,0.5598061740843681,1,-0.44500000000000006
232,1863.0,0.02125,0.15,8,0,0.497588372703867,1,-0.445
233,1866.0,0.010714285714285714,0.1,7,3,0.563996030063839,1,-0.23
234,1881.0,0.04,0.15,11,9,0.7648658603974171,1,-0.14500000000000002
235,1884.0,0.05625,0.15,10,2,0.6123780089978457,1,-0.445
236,1887.0,0.051428571428571435,0.175,7,1,0.292815352059428,0,-0.4025
237,1902.0,0.05176470588235294,0.175,9,9,0.6856016021722967,1,-0.05249999999999999
238,1905.0,0.05846153846153846,0.15,4,2,0.6328569816065762,1,-0.195
239,1920.0,0.015,0.05,3,10,0.5612262248596419,1,0.33499999999999996
240,1923.0,0.018571428571428572,0.1,7,3,0.6100302109941973,0,-0.28
241,1938.0,0.05733333333333333,0.225,11,9,0.5193798140785011,1,-0.21750000000000003
242,1941.0,0.0625,0.175,6,0,0.35790962826195344,1,-0.4025000000000001
243,1956.0,0.025333333333333333,0.075,7,8,0.4974416177665848,1,0.02749999999999997
244,1959.0,0.04230769230769231,0.175,7,3,0.2950399788140344,1,-0.2525
245,1962.0,0.036923076923076927,0.225,5,0,0.37724335292383093,1,-0.3175
246,1965.0,0.011333333333333332,0.1,8,2,0.611343471771535,1,-0.33
247,1980.0,0.055,0.225,7,9,0.7041989898775032,1,0.03249999999999997
248,1983.0,0.05473684210526316,0.225,12,2,0.6765869125005406,1,-0.5675000000000001
249,1986.0,0.05647058823529412,0.225,11,1,0.48471904634597374,0,-0.6175
250,2001.0,0.048125,0.175,6,9,0.3841639058061469,1,0.09749999999999998
251,2004.0,0.0425,0.175,8,2,0.4503504072877733,1,-0.4025
252,2019.0,0.04047619047619047,0.2,14,10,0.5033057032477057,1,-0.26000000000000006
253,2022.0,0.02789473684210526,0.15,14,2,0.6275569998650025,1,-0.645
254,2025.0,0.027058823529411767,0.125,10,0,0.6622915584169706,0,-0.5875
255,2040.0,0.08235294117647057,0.275,12,10,0.2886662164499316,0,-0.1825000000000001
256,2043.0,0.06157894736842105,0.225,16,2,0.31303791310612666,1,-0.8175
257,2058.0,0.05058823529411764,0.175,9,5,0.36668470970524064,1,-0.2525
258,2061.0,0.03,0.15,9,2,0.48365072777779655,1,-0.395
259,2064.0,0.029333333333333333,0.175,7,2,0.32004228076595015,1,-0.30250000000000005
260,2067.0,0.009411764705882352,0.1,8,1,0.4391070042843501,1,-0.38
261,2082.0,0.068,0.225,7,11,0.41057652038237147,1,0.1325
262,2085.0,0.07076923076923076,0.175,7,2,0.5870214337888607,1,-0.30250000000000005
263,2088.0,0.07818181818181819,0.225,3,0,0.3979530973726538,0,-0.2675
264,2103.0,0.04818181818181819,0.2,0,11,0.2682841411848516,0,0.49000000000000005
265,2106.0,0.04363636363636363,0.225,3,3,0.36459793142040814,1,-0.11750000000000001
266,2121.0,0.032857142857142856,0.15,7,9,0.34629847202153025,1,0.05499999999999999
267,2124.0,0.0225,0.15,7,3,0.5329702573471912,1,-0.245
268,2127.0,0.019375,0.1,9,0,0.4679999037290975,1,-0.48
269,2130.0,0.005714285714285714,0.1,9,4,0.36401042588485893,1,-0.28
270,2145.0,0.03333333333333333,0.2,11,6,0.40270273059925654,1,-0.31
271,2148.0,0.03777777777777778,0.2,14,3,0.6290087760473677,1,-0.6100000000000001
272,2151.0,0.035,0.2,10,0,0.4728036366484383,1,-0.56
273,2166.0,0.055999999999999994,0.2,12,8,0.664052452462661,0,-0.31000000000000005
274,2169.0,0.05,0.15,13,3,0.659631764781013,1,-0.595
275,2184.0,0.03642857142857143,0.15,5,6,0.44347079725152466,1,0.00500000000000006
276,2187.0,0.028125,0.1,7,2,0.6042616668616522,1,-0.28
277,2202.0,0.03666666666666667,0.2,13,10,0.4297292606097056,3,-0.26
278,2205.0,0.035555555555555556,0.2,12,1,0.4990232761233128,1,-0.6600000000000001
279,2220.0,0.0455,0.25,12,7,0.3354865874588948,1,-0.32500000000000007
280,2223.0,0.05333333333333333,0.2,12,3,0.4797500659826332,3,-0.56
281,2238.0,0.0425,0.2,17,7,0.5949192911286253,1,-0.56
282,2241.0,0.03681818181818182,0.175,16,1,0.5801979296265459,1,-0.8525
283,2256.0,0.0638888888888889,0.25,9,8,0.44627604729120046,1,-0.125
284,2259.0,0.059500000000000004,0.2,10,0,0.5168483059107496,3,-0.61
285,2274.0,0.030454545454545453,0.225,18,12,0.3911069224146573,0,-0.36749999999999994
286,2277.0,0.028181818181818183,0.2,16,0,0.46140114872691035,1,-0.91
287,2292.0,0.05458333333333333,0.325,17,8,0.3637847982227859,1,-0.5475000000000001
288,2295.0,0.0659090909090909,0.3,16,2,0.5149060223333674,1,-0.79
289,2298.0,0.075,0.4,12,0,0.38469303187661624,1,-0.7200000000000001
290,2301.0,0.036111111111111115,0.25,10,2,0.33885356768021185,1,-0.475
291,2316.0,0.05125,0.35,18,10,0.3946265968566006,1,-0.505
292,2319.0,0.08285714285714287,0.45,16,2,0.3111701787878845,0,-0.885
293,2334.0,0.04296296296296297,0.275,23,7,0.5053455029875552,0,-0.9325000000000001
294,2337.0,0.0236,0.15,19,0,0.5522785664547897,1,-1.0450000000000002
295,2352.0,0.062400000000000004,0.475,19,8,0.39523953074242396,0,-0.6925
296,2355.0,0.08,0.5,21,2,0.5606068780097038,0,-1.1500000000000001
297,2370.0,0.06555555555555555,0.425,22,8,0.3545719989899833,1,-0.8775000000000001
298,2385.0,0.1025,0.275,13,9,0.5823987639150404,0,-0.3325
299,2388.0,0.09523809523809523,0.275,10,2,0.33526721220815975,1,-0.5325
300,2403.0,0.04095238095238095,0.225,12,13,0.2666684291441614,1,-0.01750000000000007
301,2406.0,0.04142857142857143,0.2,14,3,0.5332165304637198,1,-0.6100000000000001
302,2409.0,0.042105263157894736,0.25,11,1,0.46534048795103733,1,-0.5750000000000001
303,2412.0,0.019411764705882354,0.125,10,2,0.4619086032830802,1,-0.4375
304,2415.0,0.007619047619047619,0.175,15,3,0.390056509326996,0,-0.7025
305,2430.0,0.0740909090909091,0.375,19,11,0.3076973488419487,0,-0.5625
306,2433.0,0.08458333333333334,0.375,23,2,0.5654963499620193,1,-1.2125000000000001
307,2448.0,0.0965,0.275,15,2,0.29702452273082947,1,-0.7825
308,2451.0,0.053,0.25,23,0,0.5157147548712854,1,-1.2750000000000001
309,2466.0,0.06227272727272728,0.45,14,9,0.17666339060244884,1,-0.38500000000000006
310,2469.0,0.07375,0.4,17,3,0.3989949357288519,1,-0.8200000000000001
311,2472.0,0.08636363636363636,0.4,14,1,0.3799972181782468,1,-0.77
312,2475.0,0.03916666666666666,0.225,16,2,0.42834299195327463,1,-0.7675000000000001
313,2490.0,0.055,0.35,13,10,0.5684612270105611,1,-0.255
314,2493.0,0.07041666666666667,0.4,17,3,0.622506710801962,0,-0.8700000000000001
315,2508.0,0.03769230769230769,0.2,22,9,0.5407769940992775,1,-0.76
316,2523.0,0.07181818181818182,0.25,9,8,0.6007123663749936,0,-0.175
317,2526.0,0.057999999999999996,0.2,10,4,0.6624474686172344,1,-0.41
318,2541.0,0.02875,0.2,7,12,0.340179254250751,0,0.19
319,2544.0,0.03642857142857143,0.175,6,2,0.47241602371314717,0,-0.30250000000000005
320,2559.0,0.050499999999999996,0.225,16,10,0.48004622807818803,1,-0.41750000000000004
321,2562.0,0.043888888888888894,0.225,12,0,0.4129622999621259,1,-0.7175000000000001
322,2577.0,0.03833333333333334,0.2,11,9,0.36614626908905606,1,-0.16000000000000003
323,2580.0,0.04333333333333333,0.2,10,1,0.6126651248147017,1,-0.51
324,2583.0,0.038125,0.175,8,2,0.4847547079444017,1,-0.35250000000000004
325,2586.0,0.00857142857142857,0.1,7,3,0.5097334321007957,3,-0.28
326,2601.0,0.0405,0.2,14,9,0.7649450165887965,1,-0.36000000000000004
327,2604.0,0.05888888888888889,0.225,13,1,0.5255137960934666,1,-0.6675
328,2607.0,0.06375,0.275,10,1,0.3182522480656303,1,-0.5325
329,2622.0,0.05470588235294118,0.2,7,9,0.6619497311075032,0,-0.010000000000000009
330,2625.0,0.05533333333333333,0.15,8,3,0.5177608438263449,1,-0.345
331,2640.0,0.03214285714285715,0.1,5,8,0.3659514610898004,3,0.12
332,2643.0,0.038125,0.175,8,2,0.601535877506787,1,-0.35250000000000004
333,2646.0,0.035,0.2,6,2,0.5590992021523064,1,-0.26
334,2649.0,0.00875,0.075,9,3,0.6449577215002558,1,-0.3225
335,2664.0,0.07727272727272727,0.25,5,9,0.5047128373089388,1,0.125
336,2667.0,0.051304347826086956,0.275,17,1,0.6294131185061768,1,-0.8825000000000001
337,2670.0,0.053809523809523814,0.225,15,0,0.6575727267208291,1,-0.8175
338,2673.0,0.006842105263157895,0.025,15,4,0.7810034591580685,3,-0.6074999999999999
339,2688.0,0.06315789473684211,0.325,13,6,0.5718961986909773,1,-0.4975
340,2691.0,0.06476190476190476,0.275,17,2,0.5759932606029531,1,-0.8325000000000001
341,2694.0,0.06666666666666667,0.325,15,0,0.6316912576637951,1,-0.8475
342,2697.0,0.03210526315789474,0.175,13,2,0.754515593858035,1,-0.6025
