step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
34,70.0,6.230769230769231,6,8,0,3.8721517732504576,4,-4.0
35,72.0,7.75,7,5,1,2.129947688071558,0,-3.845
36,74.0,4.2727272727272725,6,19,0,7.142882189905714,0,-3.65
37,76.0,4.636363636363637,5,15,0,7.291520833148426,4,-3.75
38,78.0,5.2272727272727275,7,21,3,7.1539875790266185,4,-6.235
39,80.0,5.909090909090909,8,25,2,7.034762961185321,4,-7.140000000000001
40,82.0,6.7,6,21,0,6.849234091273426,0,-2.9499999999999997
41,84.0,7.888888888888889,5,19,0,3.5401559254821695,0,-4.35
42,86.0,6.1,4,21,0,4.109718389374949,2,-5.35
43,88.0,6.8,8,19,2,4.5887700064209165,0,-7.24
44,90.0,8.105263157894736,10,17,0,4.305689209667919,0,-7.55
45,92.0,4.111111111111111,8,12,0,4.286009963885633,6,-2.1999999999999997
46,94.0,2.4375,7,8,1,4.724929415533642,0,-2.295
47,96.0,3.0,6,3,0,4.333117759275713,2,-2.25
48,98.0,2.6363636363636362,9,24,0,5.851544173497732,2,-8.299999999999999
49,100.0,1.3,6,21,0,5.543891371226169,4,-2.9499999999999997
50,102.0,1.4285714285714286,5,19,0,6.573731049108981,0,-3.35
51,104.0,2.1578947368421053,7,19,2,7.073577730028999,2,-6.9399999999999995
52,106.0,3.0,8,22,0,6.322489097527017,2,-5.699999999999999
53,108.0,3.8823529411764706,7,16,1,3.990956093897677,4,-4.495
54,110.0,2.909090909090909,6,24,0,5.527666128072319,0,-5.3999999999999995
55,112.0,3.409090909090909,7,22,0,4.968286905215131,2,-5.4
56,114.0,4.65,10,22,0,4.147560514677616,2,-8.3
57,116.0,5.666666666666667,9,16,1,4.677679033287309,0,-5.095
58,118.0,6.388888888888889,8,15,1,4.7367211564699305,0,-4.6450000000000005
59,120.0,7.705882352941177,8,14,1,3.4671499040832994,0,-4.495
60,122.0,4.913043478260869,6,24,0,6.139917793985281,4,-3.3999999999999995
61,124.0,5.863636363636363,8,21,2,5.965207788572789,0,-5.54
62,126.0,7.3,9,16,0,6.024509434929092,4,-6.1
63,128.0,8.2,9,14,1,5.283991155233551,4,-4.795
64,130.0,9.222222222222221,9,14,3,5.034314893555993,0,-5.785
65,132.0,9.31578947368421,8,14,1,4.8550434268837686,0,-4.495
66,134.0,8.772727272727273,8,16,0,5.337880932620073,0,-4.8
67,136.0,10.5,9,18,1,4.619156439210991,4,-6.395
68,138.0,11.157894736842104,8,17,1,5.04192970980062,2,-4.944999999999999
69,140.0,13.647058823529411,10,10,0,4.16732833658552,4,-4.5
70,142.0,14.941176470588236,11,10,1,2.152797500360539,4,-4.795
71,144.0,17.066666666666666,11,6,0,1.0442474811017883,0,-6.199999999999999
72,146.0,10.8,10,24,0,6.286615144911716,0,-6.6
73,148.0,11.608695652173912,6,18,0,7.233889522393324,2,-3.4999999999999996
74,150.0,13.285714285714286,6,11,0,7.656676484628629,0,-3.4499999999999997
75,152.0,13.952380952380953,7,15,0,7.461757215539367,4,-4.35
76,154.0,15.35,7,15,1,7.098634847788567,0,-4.345
77,156.0,10.631578947368421,5,16,2,3.9797760949743473,6,-2.89
78,158.0,8.666666666666666,7,15,0,4.058427152446835,4,-3.35
79,160.0,9.19047619047619,8,17,0,4.308343879636538,0,-4.949999999999999
80,162.0,10.7,11,19,0,4.509793033879343,0,-7.15
81,164.0,11.833333333333334,9,13,0,4.7214561258240275,2,-3.6499999999999995
82,166.0,13.588235294117647,9,11,1,4.468427855984365,0,-4.345
83,168.0,15.5625,9,8,1,2.9726416178845927,0,-3.8949999999999996
84,170.0,12.227272727272727,10,18,0,5.131284093537122,0,-5.699999999999999
85,172.0,13.80952380952381,11,18,1,4.8704147942066145,0,-6.995
86,174.0,14.272727272727273,12,18,0,5.789935066483858,0,-6.299999999999999
87,176.0,15.363636363636363,12,18,0,5.8696566289531065,0,-6.299999999999999
88,178.0,16.454545454545453,12,22,1,5.655957620802204,0,-6.895
