step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
0,2.0,0.0,0,20,0,12.83870369963502,0,-3.0
1,4.0,0.0,0,20,0,12.85190362879689,4,-3.0
2,6.0,0.0,0,20,0,12.968385499024818,2,-3.0
3,8.0,0.0,0,20,0,12.987122312290724,6,-3.0
4,10.0,0.0,0,20,0,12.11533306392007,2,-3.0
5,12.0,0.0,0,16,0,7.423923207410705,0,-2.4
6,14.0,0.38461538461538464,4,16,0,5.244251772333835,0,-6.6
7,16.0,1.0714285714285714,5,14,0,5.458034603997478,0,-3.6
8,18.0,2.142857142857143,8,14,0,5.36075211702287,0,-5.5
9,20.0,2.0833333333333335,4,10,0,6.548000417077645,4,-0.7
10,22.0,3.3,4,2,0,7.420373530699012,4,-1.5
11,24.0,4.555555555555555,4,0,0,5.460823610062058,0,-1.2
12,26.0,2.8823529411764706,4,16,0,6.667431886850939,4,-3.5999999999999996
13,28.0,3.8,4,12,1,6.619029934813966,0,-2.995
14,30.0,4.125,5,10,0,7.649744871140092,0,-4.0
15,32.0,3.0714285714285716,4,10,2,8.831938371205151,6,-3.6900000000000004
16,34.0,3.642857142857143,4,10,1,8.727335791385746,6,-2.6950000000000003
17,36.0,0.0,0,12,2,8.36759982337776,2,0.2100000000000002
18,38.0,0.0,0,16,0,8.976542441812908,0,-2.4
19,40.0,0.25,2,18,0,7.103182606374226,4,-3.3
20,42.0,0.8125,5,18,0,5.661101086007388,6,-5.199999999999999
21,44.0,1.1428571428571428,6,16,0,6.38191072085183,2,-5.199999999999999
22,46.0,0.5,2,11,0,6.6634287256198865,4,-0.25
23,48.0,0.15384615384615385,2,8,0,3.517628416730481,0,-3.8
24,50.0,0.5238095238095238,6,24,0,6.477084912679629,7,-8.399999999999999
25,52.0,1.105263157894737,7,22,0,6.759085264584524,6,-6.4
26,54.0,1.3529411764705883,5,18,0,7.694874208144826,0,-3.1999999999999997
27,56.0,1.0,3,14,0,7.221386499264752,4,-4.0
28,58.0,0.3333333333333333,2,14,2,6.089907567552499,2,-1.6900000000000002
29,60.0,0.5333333333333333,3,12,0,4.958402182204549,0,-2.6999999999999997
30,62.0,0.5882352941176471,3,18,0,5.447886066252857,2,-3.5999999999999996
31,64.0,1.2,5,12,1,5.605045797687848,0,-5.295
32,66.0,2.0,5,15,1,5.895627353368029,2,-3.745
33,68.0,3.1666666666666665,5,6,0,5.925998088106945,0,-2.4
34,70.0,0.7272727272727273,2,6,1,5.190969535407063,4,-0.4949999999999999
35,72.0,0.5555555555555556,2,-1,2,4.241270691098239,0,-0.43999999999999995
36,74.0,0.7894736842105263,5,16,0,8.291622019265594,0,-3.9
37,76.0,1.5,6,10,0,8.224223166331402,0,-3.3
38,78.0,2.1666666666666665,6,14,1,8.419735373081418,0,-3.895
39,80.0,2.8333333333333335,6,16,0,8.622457891086539,0,-4.199999999999999
40,82.0,1.375,2,12,0,8.366033569188755,4,-0.3999999999999999
41,84.0,1.625,2,14,2,5.273094532566525,0,-2.6900000000000004
42,86.0,1.8888888888888888,5,20,1,3.9877850979608818,0,-6.495
43,88.0,0.7222222222222222,6,20,0,4.665371189471113,2,-4.8
44,90.0,1.625,7,12,0,4.975021080055817,0,-4.9
45,92.0,2.6875,9,12,0,4.682653966820336,0,-5.5
46,94.0,3.9375,10,14,1,4.540495666172776,0,-5.095
47,96.0,5.533333333333333,10,14,0,4.022751155460625,0,-5.1
48,98.0,4.904761904761905,10,20,0,5.989795464279096,0,-6.0
49,100.0,6.15,10,22,3,4.999059433893633,0,-6.285
50,102.0,3.95,7,24,0,6.6608289347841865,4,-4.699999999999999
51,104.0,3.3,6,20,0,6.958281022136106,0,-4.8
52,106.0,4.333333333333333,6,14,0,7.464955549022903,4,-3.9
53,108.0,5.294117647058823,6,12,0,5.060496344621528,0,-3.5999999999999996
54,110.0,2.5714285714285716,5,22,0,5.572907878034776,2,-2.8
55,112.0,3.263157894736842,6,16,0,5.051493853451586,0,-5.199999999999999
56,114.0,4.2631578947368425,10,18,1,4.608649317459955,0,-6.694999999999999
57,116.0,5.722222222222222,12,14,0,4.390610838917656,0,-7.699999999999999
58,118.0,6.111111111111111,8,18,2,5.981442262330235,2,-3.09
59,120.0,5.25,4,14,0,4.358043500531982,4,-1.3
60,122.0,3.1666666666666665,6,26,0,5.620700166490948,4,-9.7
61,124.0,4.136363636363637,8,26,0,5.760099418690914,0,-5.3
62,126.0,4.95,7,24,1,6.060341605258966,2,-6.694999999999999
63,128.0,6.333333333333333,8,15,0,6.026891912991768,0,-5.65
64,130.0,7.277777777777778,9,14,0,5.178961267327837,0,-5.8
65,132.0,8.38888888888889,10,18,4,4.578051594146352,0,-5.68
66,134.0,8.65,11,14,0,4.276141254908512,0,-5.4
67,136.0,9.9,13,14,0,4.0567531053071635,0,-7.0
68,138.0,11.61111111111111,12,16,0,4.616261609005601,2,-6.0
69,140.0,10.5625,8,13,0,4.990681963046226,4,-2.3499999999999996
70,142.0,9.625,4,12,0,4.126207714273841,0,-0.9999999999999998
71,144.0,11.928571428571429,7,14,4,2.2538053601865777,0,-5.180000000000001
72,146.0,7.708333333333333,9,26,0,6.122769361293479,0,-6.6
73,148.0,8.666666666666666,12,24,0,6.144453030076708,0,-8.2
74,150.0,9.666666666666666,12,25,1,6.347497628270646,5,-7.345
75,152.0,10.666666666666666,12,26,1,6.387889716606538,0,-7.495
76,154.0,11.666666666666666,12,32,0,5.435537155881234,0,-8.399999999999999
77,156.0,13.217391304347826,12,32,0,2.5306080997687808,0,-8.399999999999999
78,158.0,12.04,14,40,1,2.713908578442165,2,-13.194999999999999
79,160.0,10.92,14,34,0,3.6710511942185335,4,-8.3
80,162.0,10.916666666666666,11,31,0,3.9978512367841454,2,-5.949999999999999
81,164.0,12.545454545454545,10,24,0,4.650720872826101,4,-6.6
82,166.0,13.904761904761905,9,23,1,3.963629136307214,2,-6.145
83,168.0,14.894736842105264,7,18,0,2.2574791759592405,0,-3.8
84,170.0,11.307692307692308,7,28,0,4.630047270842969,4,-6.300000000000001
85,172.0,12.916666666666666,10,26,0,4.765316061960448,0,-9.9
86,174.0,13.75,10,20,0,5.438549566757051,0,-6.0
87,176.0,15.636363636363637,10,19,0,6.150133582500783,2,-5.85
88,178.0,16.636363636363637,11,19,1,5.036346205753327,2,-6.1450000000000005
89,180.0,19.45,12,14,1,2.907631134589699,0,-6.694999999999999
90,182.0,17.25,13,18,0,4.726940403356068,0,-7.6
91,184.0,19.26086956521739,15,20,2,4.319272586282597,0,-8.49
92,186.0,6.809523809523809,11,22,0,4.594089468579651,6,-4.6
93,188.0,4.904761904761905,10,22,1,4.376393947238895,0,-7.295
94,190.0,5.761904761904762,10,22,1,4.679643267018006,2,-7.295
95,192.0,7.631578947368421,13,23,3,2.757056332661787,0,-9.334999999999999
96,194.0,6.407407407407407,15,38,1,5.194149187086118,0,-12.194999999999999
97,196.0,8.12,15,30,0,5.311931850052544,0,-9.0
98,198.0,5.739130434782608,11,26,0,5.599373819228971,4,-5.199999999999999
99,200.0,3.130434782608696,7,24,0,5.033469376617875,0,-3.6999999999999997
100,202.0,3.0952380952380953,6,16,0,4.022497867470706,4,-4.199999999999999
101,204.0,3.857142857142857,8,17,2,3.5706936029456395,0,-4.9399999999999995
102,206.0,4.260869565217392,9,14,0,3.452480436177391,0,-5.8
103,208.0,5.260869565217392,12,20,0,3.1678931813444247,5,-7.6
104,210.0,6.285714285714286,10,16,0,3.579278525302423,4,-4.4
105,212.0,6.904761904761905,8,18,2,3.856321496412138,4,-5.09
106,214.0,7.421052631578948,9,16,1,3.674827216270073,2,-7.095
107,216.0,8.368421052631579,9,21,1,3.113039567492798,0,-5.845
108,218.0,6.275862068965517,12,42,0,5.594573312078771,2,-10.899999999999999
109,220.0,7.666666666666667,13,36,0,5.816055675603813,0,-8.299999999999999
110,222.0,8.62962962962963,13,36,0,6.166149945902936,0,-9.299999999999999
111,224.0,9.12,10,32,0,5.890830942095921,4,-5.8
112,226.0,9.434782608695652,7,23,0,5.306098148467734,0,-3.55
113,228.0,10.045454545454545,6,19,0,2.9375144186398288,0,-4.65
114,230.0,10.565217391304348,13,17,0,2.5531703351031005,0,-10.45
115,232.0,10.92,15,17,0,3.2566383836424206,0,-7.05
116,234.0,12.24,17,19,1,3.1518602060689123,0,-8.944999999999999
117,236.0,13.72,19,22,0,3.1987681032662807,0,-10.0
118,238.0,15.24,19,28,0,3.1232773532258187,0,-9.9
119,240.0,18.217391304347824,19,30,1,2.344033009266617,0,-10.194999999999999
120,242.0,14.89655172413793,17,44,0,3.9658675198004953,2,-11.7
121,244.0,17.25925925925926,17,34,0,3.651741094139433,0,-10.2
122,246.0,17.275862068965516,18,36,0,4.448068300474389,0,-11.799999999999999
123,248.0,19.77777777777778,17,34,0,4.718275792597761,2,-10.2
124,250.0,21.037037037037038,17,32,0,4.055429056247895,0,-9.899999999999999
125,252.0,24.12,18,30,0,2.209662919509268,0,-10.899999999999999
126,254.0,22.06896551724138,19,35,2,3.8660974558880317,0,-11.94
127,256.0,23.517241379310345,21,36,2,3.338725209563901,0,-11.69
128,258.0,22.51851851851852,19,32,0,3.187282582937798,4,-10.5
129,260.0,19.814814814814813,15,28,0,3.4396532017736017,0,-6.7
130,262.0,18.555555555555557,10,32,0,3.5698182526026545,2,-6.8
131,264.0,20.6,12,28,1,2.1497718438763798,0,-9.795
132,266.0,16.515151515151516,15,48,2,4.065921260850567,0,-11.69
133,268.0,18.677419354838708,18,38,0,3.9811771471185384,0,-13.1
134,270.0,19.967741935483872,20,36,0,4.162473814613631,0,-11.399999999999999
135,272.0,21.448275862068964,17,32,0,3.846758317144892,4,-7.8999999999999995
136,274.0,21.517241379310345,13,33,1,2.64581976726923,0,-6.845
