step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
91,1032.0,0.5239285714285714,1.35,75,2,0.14692113521514644,1,-4.055
92,1035.0,0.3394047619047619,1.15,76,2,0.14962184236288603,1,-4.045
93,1038.0,0.12414634146341463,1.0,74,2,0.10924442916840373,1,-3.9000000000000004
94,1041.0,0.042926829268292686,0.85,74,2,0.09020595644474323,1,-3.855
95,1056.0,0.04190476190476191,1.225,75,10,0.043817688647137414,1,-3.6175
96,1059.0,0.04341176470588235,1.15,78,3,0.043858761826959795,1,-4.095000000000001
97,1062.0,0.036071428571428574,0.975,76,1,0.05362118534818592,1,-4.0425
98,1065.0,0.02090909090909091,0.85,80,2,0.15414172181754215,1,-4.155
99,1080.0,0.04621951219512195,1.25,73,10,0.03474292148379977,1,-3.5250000000000004
100,1095.0,0.111875,1.4,68,12,0.14014095772672958,2,-3.2700000000000005
101,1110.0,0.24644736842105264,1.775,65,17,0.22968117467553234,2,-2.9325
102,1125.0,0.3788461538461539,1.85,74,11,0.26307906620643057,2,-3.705
103,1140.0,0.48458823529411765,1.95,85,4,0.23457013365576396,2,-4.635
104,1155.0,0.5805434782608695,2.05,92,4,0.25693549886258055,2,-5.015000000000001
105,1170.0,0.7536363636363635,2.2,84,0,0.2501799856011519,2,-4.86
106,1185.0,0.8321875,2.3,96,4,0.21904605932723784,2,-5.290000000000001
107,1200.0,0.9783333333333333,2.4,93,1,0.25018357286135917,2,-5.32
108,1215.0,1.1283333333333332,2.4,92,3,0.2501799856011519,2,-5.170000000000001
109,1230.0,1.2031372549019608,2.4,102,4,0.24287183884011965,2,-5.620000000000001
110,1233.0,1.2224,2.375,100,0,0.23474097326805807,3,-5.7625
111,1248.0,0.9571111111111111,1.825,82,2,0.038316752146883584,3,-4.5475
112,1251.0,0.8255434782608695,1.7,85,3,0.12946285418173487,3,-4.61
113,1254.0,0.6906666666666667,1.575,83,1,0.18055887610833404,3,-4.572500000000001
114,1257.0,0.5306818181818183,1.375,81,3,0.196359889194474,3,-4.3125
115,1272.0,0.04083333333333333,1.175,74,9,0.026821756394411863,3,-3.6025
116,1275.0,0.04747126436781609,1.25,80,3,0.1124716514552703,3,-4.225
117,1278.0,0.04482758620689655,1.275,79,1,0.14055644959210883,3,-4.2825
118,1281.0,0.037209302325581395,1.2,79,3,0.1509855220256639,3,-4.16
119,1296.0,0.0435,1.15,72,9,0.02563707351239363,3,-3.495
120,1311.0,0.13472972972972974,1.45,63,13,0.11645563917503175,0,-2.9850000000000003
121,1326.0,0.24565789473684208,1.45,63,14,0.24665125110636119,0,-2.8850000000000002
122,1341.0,0.39070422535211263,1.55,60,18,0.23872795193112317,0,-2.565
123,1356.0,0.5186111111111111,1.675,68,15,0.23130012531049052,0,-3.1525000000000003
124,1371.0,0.6094871794871795,1.7,74,4,0.2722129462352904,0,-4.01
125,1386.0,0.7871621621621621,1.85,70,4,0.2501799856011519,0,-3.855
126,1401.0,0.8893589743589743,1.9,74,4,0.2504470511147863,0,-4.07
127,1416.0,0.988780487804878,2.0,80,4,0.2327345153019768,0,-4.4
128,1431.0,1.061590909090909,2.1,88,4,0.23209494446624981,0,-4.83
129,1446.0,1.128191489361702,2.15,93,3,0.2562166138576913,0,-5.1450000000000005
130,1449.0,1.1444565217391305,2.15,91,0,0.24966617450485729,1,-5.245
131,1464.0,0.5519767441860465,1.4,77,3,0.15216463407274392,1,-4.12
132,1467.0,0.3719767441860465,1.225,79,3,0.15285470409240748,1,-4.1675
133,1470.0,0.15154761904761904,1.025,76,1,0.08346654826583037,1,-4.0575
134,1473.0,0.05333333333333333,0.875,77,3,0.08678449840598598,1,-3.9625
135,1488.0,0.04127906976744186,1.25,78,10,0.055630351092903034,1,-3.7750000000000004
136,1491.0,0.046395348837209305,1.225,78,1,0.045543693099803585,1,-4.2175
137,1494.0,0.03953488372093023,1.1,79,2,0.053815752890158705,1,-4.180000000000001
138,1497.0,0.02438202247191011,1.0,82,3,0.14681208102752888,1,-4.250000000000001
139,1512.0,0.045714285714285714,1.3,75,9,0.035051452828870684,1,-3.69
140,1527.0,0.1130952380952381,1.45,73,13,0.13770947543308906,2,-3.4850000000000003
141,1542.0,0.251025641025641,1.8,65,13,0.24013721352782366,2,-3.14
142,1557.0,0.383625,1.875,76,14,0.2530899358312051,2,-3.6625
143,1572.0,0.48465909090909093,2.0,88,4,0.21889778425218154,2,-4.800000000000001
144,1587.0,0.5871276595744681,2.1,93,3,0.23311601325797396,2,-5.130000000000001
145,1602.0,0.76,2.25,86,1,0.2501800336979967,2,-4.925
146,1617.0,0.8391836734693878,2.35,98,4,0.22748336678522096,2,-5.405
147,1632.0,0.9859183673469387,2.45,96,2,0.2501824285675925,2,-5.4350000000000005
148,1647.0,1.1359183673469386,2.45,94,2,0.2501799856011519,2,-5.335
149,1662.0,1.2117307692307693,2.45,104,4,0.2114798858607682,2,-5.735
150,1665.0,1.2311764705882353,2.425,102,0,0.21845360110578269,3,-5.8775
151,1680.0,0.9371739130434783,1.825,84,2,0.044097870612145866,3,-4.6475
152,1683.0,0.8095744680851064,1.7,87,3,0.14517371984951685,3,-4.710000000000001
153,1686.0,0.6775,1.55,83,0,0.1990797365703657,3,-4.615
154,1689.0,0.5312222222222222,1.475,85,5,0.19020553607897714,3,-4.4425
155,1704.0,0.039767441860465116,1.1,76,8,0.03833680905780847,3,-3.7300000000000004
156,1707.0,0.04584269662921348,1.275,82,3,0.09656368935386363,3,-4.3325000000000005
157,1710.0,0.04420454545454546,1.375,81,2,0.1308120690294667,3,-4.3625
158,1713.0,0.03636363636363636,1.275,80,1,0.14301447085199703,3,-4.3325
159,1728.0,0.045365853658536584,1.275,73,9,0.023537636880424827,3,-3.5825000000000005
160,1743.0,0.13578947368421054,1.5,65,14,0.12188798518837209,0,-3.05
161,1758.0,0.2542105263157895,1.5,64,15,0.24059794112664615,0,-2.9000000000000004
162,1773.0,0.38770270270270274,1.6,62,16,0.25166477146658284,0,-2.7800000000000002
163,1788.0,0.5212162162162162,1.7,69,15,0.22399922487273144,0,-3.21
164,1803.0,0.613375,1.75,76,5,0.2928235859022754,0,-4.075
165,1818.0,0.7903947368421052,1.9,72,4,0.2501799856011519,0,-3.97
166,1833.0,0.89375,1.95,76,4,0.25062462979483086,0,-4.1850000000000005
167,1848.0,0.9945238095238095,2.05,83,4,0.2251251756125459,0,-4.565
168,1863.0,1.0682222222222222,2.15,90,4,0.20755243229887052,0,-4.945
169,1878.0,1.13625,2.225,94,2,0.21346298333171337,0,-5.2675
170,1881.0,1.1527659574468085,2.2,92,0,0.19584419906192257,1,-5.3100000000000005
171,1896.0,0.5932954545454545,1.525,80,4,0.14271251336419952,1,-4.2575
172,1899.0,0.41045454545454546,1.35,81,3,0.15113565986707786,1,-4.305
173,1902.0,0.18813953488372093,1.125,78,1,0.0963723326668771,1,-4.1875
174,1905.0,0.062209302325581396,0.925,80,3,0.08156467635696359,1,-4.1275
175,1920.0,0.04261363636363637,1.3,80,9,0.06647906970779724,1,-3.94
176,1923.0,0.045393258426966294,1.25,81,2,0.04347738388760725,1,-4.325
177,1926.0,0.03909090909090909,1.1,80,2,0.050390161882601724,1,-4.23
178,1929.0,0.024782608695652172,0.975,85,3,0.13440678539486028,1,-4.3925
179,1944.0,0.04558139534883721,1.35,77,9,0.03958426784288472,1,-3.805
180,1959.0,0.11904761904761905,1.5,72,13,0.14276488372005203,2,-3.45
181,1974.0,0.2545,1.9,69,16,0.22471706254139392,2,-3.22
182,1989.0,0.38792682926829264,2.0,78,11,0.25157070040139684,2,-3.95
183,2004.0,0.5010227272727272,2.05,87,4,0.20895869029944908,2,-4.765000000000001
184,2019.0,0.5927083333333334,2.15,94,2,0.236420998511189,2,-5.245
185,2034.0,0.7653260869565217,2.3,88,2,0.2501799856011519,2,-4.99
186,2049.0,0.846,2.4,100,4,0.22557879132406777,2,-5.52
187,2064.0,0.9928,2.5,96,0,0.2501800945187898,2,-5.550000000000001
188,2079.0,1.1428,2.5,96,4,0.2501799856011519,2,-5.3500000000000005
189,2094.0,1.219622641509434,2.5,106,4,0.2340556884164302,2,-5.8500000000000005
190,2097.0,1.2396153846153846,2.5,104,0,0.23041159300390138,3,-6.0
191,2112.0,0.9190425531914893,1.8,86,2,0.04689064808864489,3,-4.74
192,2115.0,0.7940625,1.725,87,1,0.13730321024108916,3,-4.817500000000001
193,2118.0,0.6632978723404256,1.575,86,3,0.17037212408894545,3,-4.6225
194,2121.0,0.5089130434782608,1.425,86,4,0.17754814131723526,3,-4.5275
195,2136.0,0.03681818181818182,1.125,79,7,0.04377285874880961,3,-3.9375
196,2139.0,0.042888888888888886,1.225,82,3,0.11447141396379806,3,-4.317500000000001
197,2142.0,0.03955555555555556,1.275,83,2,0.13991466071910724,3,-4.4325
198,2145.0,0.03255555555555555,1.275,82,2,0.15088649065266027,3,-4.3825
199,2160.0,0.04071428571428571,1.15,76,10,0.028783066905629182,3,-3.6450000000000005
200,2175.0,0.13151898734177217,1.55,68,13,0.10821325575124446,0,-3.2650000000000006
201,2190.0,0.24924050632911393,1.55,67,15,0.2202955861242418,0,-3.065
202,2205.0,0.381948051948052,1.65,67,16,0.21188612673479812,0,-3.045
203,2220.0,0.5217105263157894,1.775,69,13,0.23573669329251115,0,-3.3325
204,2235.0,0.6152439024390244,1.8,78,7,0.2944699995753161,0,-4.090000000000001
205,2250.0,0.7920512820512821,1.95,74,4,0.2501799856011519,0,-4.085
206,2265.0,0.8963414634146342,2.0,78,4,0.2505796596945352,0,-4.300000000000001
207,2280.0,0.9982558139534884,2.1,85,4,0.2247762455321495,0,-4.68
208,2295.0,1.073804347826087,2.2,92,4,0.2362649396655606,0,-5.0600000000000005
209,2310.0,1.1429591836734694,2.225,96,2,0.2632057083124384,0,-5.367500000000001
210,2313.0,1.16,2.275,96,2,0.2416499515866055,1,-5.432500000000001
211,2328.0,0.6225555555555555,1.55,81,2,0.14780243586751507,1,-4.415
212,2331.0,0.4406666666666667,1.375,84,4,0.1384179105676292,1,-4.4125000000000005
213,2334.0,0.2234090909090909,1.125,80,0,0.1005824369731307,1,-4.3375
214,2337.0,0.08215909090909092,1.025,81,2,0.08633656524327707,1,-4.257499999999999
215,2352.0,0.040777777777777774,1.325,81,10,0.04876536577220625,1,-3.9475
216,2355.0,0.04566666666666666,1.25,82,2,0.04293907517296257,1,-4.375000000000001
217,2358.0,0.04033333333333333,1.225,81,1,0.052707295047286835,1,-4.3675
218,2361.0,0.026595744680851064,0.975,86,3,0.13160562922367863,1,-4.4425
219,2376.0,0.04556818181818181,1.45,78,9,0.04130180343116329,1,-3.8850000000000002
220,2391.0,0.12116279069767442,1.525,75,14,0.14007913657138935,2,-3.5575
221,2406.0,0.25597560975609757,1.9,71,16,0.22230351559185155,2,-3.3200000000000003
222,2421.0,0.3895238095238095,2.025,80,11,0.25142382005976804,2,-4.0575
223,2436.0,0.508876404494382,2.1,88,4,0.2492168370856808,2,-4.83
224,2451.0,0.5962244897959184,2.2,98,4,0.22510280732196153,2,-5.36
225,2466.0,0.7690425531914893,2.35,90,0,0.2501799856011519,2,-5.205
226,2481.0,0.8508823529411765,2.45,102,4,0.22198245102648334,2,-5.635000000000001
227,2496.0,0.9975490196078431,2.55,100,2,0.2501802107092023,2,-5.665
228,2511.0,1.1364077669902912,2.55,100,2,0.22722001360214494,2,-5.665
229,2526.0,1.225462962962963,2.55,108,4,0.22936799800371951,2,-5.965
230,2529.0,1.245754716981132,2.55,106,0,0.23131174089072473,3,-6.115
231,2544.0,0.900625,1.825,87,1,0.04105329099961153,3,-4.8475
232,2547.0,0.7930612244897959,1.725,90,3,0.15401863177109568,3,-4.8675
233,2550.0,0.65,1.55,88,2,0.19279695582505432,3,-4.765000000000001
234,2553.0,0.49797872340425536,1.425,86,2,0.19281902216755373,3,-4.6274999999999995
235,2568.0,0.03933333333333333,1.2,80,9,0.055354675521209776,3,-3.91
236,2571.0,0.04483870967741935,1.275,86,4,0.11701118931434354,3,-4.4825
237,2574.0,0.042608695652173914,1.35,86,2,0.14331245166797435,3,-4.6049999999999995
238,2577.0,0.035652173913043476,1.325,84,1,0.15179632068746704,3,-4.5475
239,2592.0,0.04267441860465116,1.275,78,10,0.031034090192559954,3,-3.7825
240,2607.0,0.13170731707317074,1.6,69,11,0.11323775162695128,0,-3.43
241,2622.0,0.255,1.6,68,17,0.24798588619420614,0,-3.0300000000000002
242,2637.0,0.3845569620253165,1.725,70,18,0.197097424430377,0,-3.1174999999999997
243,2652.0,0.5255128205128206,1.85,72,12,0.24382086346427412,0,-3.555
244,2667.0,0.6201190476190476,1.85,80,6,0.2626834543455809,0,-4.255
245,2682.0,0.79625,2.0,76,4,0.2501799856011519,0,-4.2
246,2697.0,0.9015476190476189,2.05,80,4,0.2504534414256343,0,-4.415
247,2712.0,1.0045454545454546,2.15,87,4,0.23444435463401092,0,-4.795000000000001
248,2727.0,1.0809574468085108,2.25,94,4,0.21949257377298434,0,-5.175
249,2742.0,1.1513,2.275,97,1,0.2249712147323577,0,-5.482500000000001
250,2745.0,1.1690816326530613,2.35,97,2,0.2124212732163791,1,-5.505000000000001
251,2760.0,0.6270652173913044,1.6,83,3,0.12860372383034963,1,-4.48
252,2763.0,0.4725,1.425,84,2,0.14178566866441553,1,-4.5275
253,2766.0,0.25666666666666665,1.175,82,2,0.14956518486878892,1,-4.352500000000001
254,2769.0,0.11067415730337078,1.0,81,2,0.08796316491824138,1,-4.25
255,2784.0,0.04108695652173913,1.425,84,10,0.04765679594044172,1,-4.1275
256,2787.0,0.04641304347826087,1.35,86,4,0.04507578152123191,1,-4.505
257,2790.0,0.040978260869565214,1.225,84,0,0.048850308796818315,1,-4.5675
258,2793.0,0.02863157894736842,1.075,88,3,0.13637150026047817,1,-4.572500000000001
259,2808.0,0.04522222222222222,1.45,82,9,0.03334337893310749,1,-4.085000000000001
260,2823.0,0.12011235955056179,1.625,76,11,0.13017389240355398,2,-3.7875
261,2838.0,0.25773809523809527,1.975,74,18,0.2240237122445774,2,-3.3925
262,2853.0,0.3918604651162791,2.075,82,11,0.25446854835496974,2,-4.1725
263,2868.0,0.5003225806451613,2.15,93,4,0.22807129307181054,2,-5.095000000000001
264,2883.0,0.5992000000000001,2.25,99,3,0.26994762080508655,2,-5.475
265,2898.0,0.771875,2.4,92,1,0.2501799856011519,2,-5.2700000000000005
266,2913.0,0.854423076923077,2.5,104,4,0.22432144026116196,2,-5.75
267,2928.0,1.0013461538461539,2.6,102,2,0.25018024441330927,2,-5.78
268,2943.0,1.1513461538461538,2.6,100,2,0.2501799856011519,2,-5.68
269,2958.0,1.2303636363636363,2.6,110,4,0.2185700043463923,2,-6.08
270,2961.0,1.2512037037037036,2.6,108,0,0.228673788883577,3,-6.23
271,2976.0,0.8793877551020408,1.825,91,3,0.036442279485873315,3,-4.9475
272,2979.0,0.7748,1.75,93,2,0.1454620234695854,3,-5.075
273,2982.0,0.6358163265306123,1.575,90,1,0.1820299981699685,3,-4.9225
274,2985.0,0.5082291666666666,1.475,87,1,0.18857725138814477,3,-4.742500000000001
275,3000.0,0.034782608695652174,1.125,83,11,0.05369082260815525,3,-3.9375000000000004
276,3003.0,0.040106382978723404,1.225,88,4,0.13356803494027916,3,-4.567500000000001
277,3006.0,0.038829787234042554,1.325,86,0,0.14818492190495508,3,-4.6975
278,3009.0,0.033191489361702124,1.325,86,2,0.1499470973719587,3,-4.5975
279,3024.0,0.03977272727272727,1.175,79,9,0.03966449097247846,3,-3.8525
280,3039.0,0.1351219512195122,1.65,70,13,0.1252079338961862,0,-3.395
281,3054.0,0.2590123456790123,1.65,70,17,0.23653954562793472,0,-3.145
282,3069.0,0.38085365853658537,1.75,74,16,0.19624494599948505,0,-3.4250000000000003
283,3084.0,0.52625,1.9,71,10,0.206248250711718,0,-3.62
284,3099.0,0.622093023255814,1.9,82,9,0.2609131280550476,0,-4.220000000000001
285,3114.0,0.7980487804878049,2.05,78,4,0.2501799856011519,0,-4.315
286,3129.0,0.9044186046511627,2.1,82,4,0.25045303087899806,0,-4.53
287,3144.0,1.0197752808988765,2.2,88,4,0.23163776005526665,0,-4.86
288,3159.0,1.0863541666666667,2.3,96,4,0.24383987358024203,0,-5.290000000000001
289,3174.0,1.1578431372549018,2.325,101,3,0.21619039406495189,0,-5.597500000000001
290,3177.0,1.1754,2.35,100,1,0.2069828789854719,1,-5.705
291,3192.0,0.6472340425531915,1.6,85,1,0.15031226419915675,1,-4.68
292,3195.0,0.46212765957446805,1.4,87,4,0.15160212121685,1,-4.57
293,3198.0,0.28597826086956524,1.25,84,1,0.0769933124134185,1,-4.525
294,3201.0,0.14923076923076922,1.15,84,2,0.0822171065951516,1,-4.445
295,3216.0,0.04,1.4,85,9,0.05880727824044217,1,-4.22
296,3219.0,0.04473684210526316,1.375,88,4,0.04285756125460703,1,-4.612500000000001
297,3222.0,0.04021276595744681,1.25,86,1,0.04880079643871148,1,-4.625
298,3225.0,0.02857142857142857,1.05,90,2,0.13525172209605305,1,-4.715
299,3240.0,0.04119565217391305,1.375,83,10,0.039930911158388795,1,-4.0625
300,3255.0,0.12219780219780219,1.65,80,13,0.13715588669913803,2,-3.895
301,3270.0,0.2609302325581395,2.025,75,16,0.23254667749743985,2,-3.5575
302,3285.0,0.39511363636363633,2.1,84,11,0.2528270276513793,2,-4.28
303,3300.0,0.5047368421052632,2.2,95,4,0.23532964848358207,2,-5.21
304,3315.0,0.6044117647058823,2.3,102,4,0.23223026211475156,2,-5.590000000000001
305,3330.0,0.7765306122448979,2.45,94,0,0.2501799856011519,2,-5.4350000000000005
306,3345.0,0.86,2.55,106,4,0.22929642381342016,2,-5.865
307,3360.0,1.0071698113207548,2.65,104,2,0.2501799856011519,2,-5.8950000000000005
308,3375.0,1.1571698113207547,2.65,103,2,0.2501799856011519,2,-5.845000000000001
309,3390.0,1.2374107142857143,2.7,112,4,0.2500517795925857,2,-6.210000000000001
310,3393.0,1.2585454545454546,2.65,110,0,0.23247918644480006,3,-6.345
311,3408.0,0.8739,1.9,92,2,0.03699632687669115,3,-5.07
312,3411.0,0.7758823529411765,1.775,95,3,0.14030553716525906,3,-5.1325
313,3414.0,0.6245,1.575,92,1,0.17682228607763933,3,-5.022500000000001
314,3417.0,0.48897959183673473,1.475,91,3,0.1874656016950926,3,-4.842499999999999
315,3432.0,0.03617021276595745,1.175,85,9,0.05446286399711767,3,-4.1525
316,3435.0,0.04302083333333333,1.35,88,2,0.13721239404513894,3,-4.705
317,3438.0,0.04010416666666667,1.325,89,2,0.14747028302974752,3,-4.7475000000000005
318,3441.0,0.033854166666666664,1.3,89,2,0.14530008132460923,3,-4.74
319,3456.0,0.03766666666666667,1.175,82,10,0.04672083135517994,3,-3.9525000000000006
320,3471.0,0.12858823529411764,1.675,73,12,0.11702521397636682,0,-3.6025
321,3486.0,0.24558139534883722,1.7,74,15,0.21822263439346312,0,-3.46
322,3501.0,0.3819277108433735,1.8,70,15,0.22089497758420448,0,-3.29
323,3516.0,0.5229268292682927,1.95,77,17,0.23967852540000484,0,-3.585
324,3531.0,0.6202272727272727,1.95,85,6,0.23468085965424262,0,-4.535
325,3546.0,0.7954761904761906,2.1,80,3,0.2501799856011519,0,-4.48
326,3561.0,0.9030681818181818,2.15,84,4,0.2505658412406712,0,-4.6450000000000005
327,3576.0,1.0079347826086957,2.25,92,4,0.2358537381080289,0,-5.075
328,3591.0,1.0872448979591838,2.35,98,4,0.2726400850898438,0,-5.405
329,3606.0,1.1602884615384617,2.4,104,4,0.2091196959430025,0,-5.720000000000001
330,3609.0,1.178921568627451,2.45,102,0,0.20723777861018922,1,-5.885000000000001
331,3624.0,0.6866666666666668,1.7,88,2,0.13696134594816187,1,-4.8100000000000005
332,3627.0,0.5183333333333333,1.525,89,3,0.1473942516032799,1,-4.7575
333,3630.0,0.318936170212766,1.275,87,1,0.11882136930733156,1,-4.6825
334,3633.0,0.1774468085106383,1.15,87,3,0.07906691801776854,1,-4.545000000000001
335,3648.0,0.03958333333333333,1.425,87,9,0.05679856788084785,1,-4.327500000000001
336,3651.0,0.04458333333333333,1.425,87,1,0.040683818814564794,1,-4.727500000000001
337,3654.0,0.04135416666666667,1.3,88,3,0.04820801290930075,1,-4.640000000000001
338,3657.0,0.031919191919191924,1.2,91,2,0.13469902147663568,1,-4.81
