step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
37,76.0,5.695652173913044,8,19,1,6.626456138817511,0,-8.0
38,78.0,5.545454545454546,9,22,2,6.944695306161267,6,-9.0
39,80.0,6.25,7,17,0,7.525979807479939,4,-7.0
40,82.0,7.315789473684211,7,17,2,6.75557892067003,0,-7.0
41,84.0,8.555555555555555,8,11,0,4.198295581186832,0,-8.0
42,86.0,8.65,10,16,2,3.338558446685243,0,-10.0
43,88.0,9.142857142857142,11,12,1,3.873903612890461,4,-11.0
44,90.0,11.263157894736842,12,9,1,3.996928776748181,4,-12.0
45,92.0,12.368421052631579,11,9,2,3.9496781909417362,0,-11.0
46,94.0,14.333333333333334,12,5,0,4.173627226565896,0,-12.0
47,96.0,9.125,9,9,1,3.5804039860857046,6,-9.0
48,98.0,6.608695652173913,8,24,1,5.233764929342179,6,-8.0
49,100.0,3.4285714285714284,9,25,2,4.778785638041554,2,-9.0
50,102.0,1.0434782608695652,6,29,0,6.0959703840269315,2,-6.0
51,104.0,0.6666666666666666,3,25,0,6.676578934339587,0,-3.0
52,106.0,0.47619047619047616,4,23,1,6.175124155493139,4,-4.0
53,108.0,1.263157894736842,8,15,0,4.489119772484507,0,-8.0
54,110.0,0.8260869565217391,5,25,2,5.03740947024465,2,-5.0
55,112.0,1.0952380952380953,6,22,1,4.208746074096345,2,-6.0
56,114.0,1.6842105263157894,6,18,1,5.131641745817259,0,-6.0
57,116.0,1.631578947368421,6,18,0,4.745001588077711,6,-6.0
58,118.0,2.4210526315789473,8,14,0,5.486809010457506,0,-8.0
59,120.0,3.8823529411764706,11,10,1,3.543079441917589,0,-11.0
60,122.0,3.869565217391304,12,18,0,5.212591278951037,0,-12.0
61,124.0,5.0,13,18,0,5.1884790340856215,0,-13.0
62,126.0,6.130434782608695,13,20,0,4.806558413090849,0,-13.0
63,128.0,7.3478260869565215,15,22,1,4.2846231377037585,0,-15.0
64,130.0,5.619047619047619,11,22,0,4.783555121056598,4,-11.0
65,132.0,2.857142857142857,6,24,0,4.319210892128369,2,-6.0
66,134.0,1.9565217391304348,5,30,0,4.992314985629582,0,-5.0
67,136.0,2.130434782608696,3,30,0,3.9134037988952155,4,-3.0
68,138.0,2.869565217391304,10,30,0,3.837920181793671,4,-10.0
69,140.0,2.380952380952381,13,24,0,3.227183082546878,6,-13.0
70,142.0,2.789473684210526,12,18,1,2.46509157875771,0,-12.0
71,144.0,4.705882352941177,14,14,0,1.0018358022455112,0,-14.0
72,146.0,4.074074074074074,15,25,0,5.468245527904274,0,-15.0
73,148.0,5.185185185185185,15,24,0,5.502116570314471,0,-15.0
74,150.0,4.68,11,22,1,6.228814457009825,4,-11.0
75,152.0,4.04,8,20,0,6.51747727804079,0,-8.0
76,154.0,4.625,10,24,3,5.276400157248813,6,-10.0
77,156.0,5.545454545454546,8,24,0,2.8110470815773225,4,-8.0
78,158.0,5.833333333333333,10,28,1,3.6112847818822957,0,-10.0
79,160.0,6.791666666666667,12,18,0,3.9561358443720995,0,-12.0
80,162.0,7.875,13,18,0,3.685039911367252,0,-13.0
81,164.0,4.909090909090909,11,20,0,3.9647162353945786,2,-11.0
82,166.0,1.5,5,14,0,4.292467482047247,4,-5.0
83,168.0,0.05555555555555555,1,11,0,2.893500215124332,6,-1.0
84,170.0,0.4583333333333333,5,27,0,4.673405198241498,0,-5.0
85,172.0,1.3043478260869565,11,27,0,4.486597491517509,0,-11.0
86,174.0,1.391304347826087,9,23,0,5.8089118109034255,2,-9.0
87,176.0,1.5454545454545454,6,19,0,6.267776646718186,0,-6.0
88,178.0,2.1,5,17,0,6.163533526729234,2,-5.0
89,180.0,0.5555555555555556,2,13,1,4.5549374396048075,4,-2.0
90,182.0,0.13636363636363635,2,21,0,6.1328690287821335,0,-2.0
91,184.0,0.2,3,17,0,5.369586572559816,2,-3.0
