step,sim_time,avg_wait_time,queue_length,pressure,throughput,avg_speed,action,reward
38,321.0,0.03333333333333333,0.2,9,10,0.2546504938929529,1,-0.010000000000000009
39,324.0,0.0275,0.2,10,4,0.4046602765813331,1,-0.36
40,327.0,0.0285,0.2,12,0,0.4403639665786555,1,-0.6600000000000001
41,330.0,0.025,0.2,10,2,0.39675711123840707,1,-0.45999999999999996
42,345.0,0.03777777777777778,0.2,9,10,0.39255025844120156,1,-0.010000000000000009
43,348.0,0.04166666666666667,0.175,10,2,0.6107035814638914,1,-0.4525
44,351.0,0.03875,0.2,9,3,0.48414297097358777,1,-0.36
45,354.0,0.007857142857142858,0.1,6,1,0.5309230055341503,1,-0.28
46,369.0,0.048,0.2,13,9,0.7787543161297833,1,-0.26
47,372.0,0.06368421052631579,0.225,15,3,0.4654040997364982,1,-0.6675
48,375.0,0.0725,0.3,10,0,0.2588310080232499,1,-0.59
49,378.0,0.02,0.2,11,3,0.4962034328713651,1,-0.46
50,393.0,0.05409090909090909,0.4,18,7,0.6235763765756042,1,-0.6699999999999999
51,396.0,0.07590909090909091,0.4,18,0,0.48303035630898755,1,-1.02
52,399.0,0.06884615384615385,0.4,22,0,0.4043128373462468,1,-1.2200000000000002
53,402.0,0.03875,0.275,21,3,0.3418520458941024,1,-0.9825
54,417.0,0.051071428571428566,0.45,22,5,0.3286228976572903,1,-0.9850000000000001
55,420.0,0.06392857142857143,0.45,24,2,0.5350512163183874,1,-1.235
56,423.0,0.07423076923076924,0.425,21,0,0.3722907405920558,1,-1.1775
57,426.0,0.05375,0.375,19,3,0.4786239181845881,1,-0.9125000000000001
58,429.0,0.02772727272727273,0.25,17,1,0.48261011133773224,0,-0.925
59,444.0,0.06266666666666666,0.55,26,8,0.4043397234927989,1,-1.115
60,447.0,0.08931034482758621,0.6,27,2,0.30397212791922745,1,-1.48
61,462.0,0.08588235294117647,0.475,27,3,0.48168645685288874,0,-1.3925
62,465.0,0.0453125,0.3,26,1,0.5041479964756465,1,-1.3900000000000001
63,480.0,0.050666666666666665,0.525,20,7,0.44804479686696475,0,-0.8075
64,483.0,0.0696875,0.625,23,2,0.5395957245023475,1,-1.2375
65,486.0,0.08666666666666666,0.6,21,2,0.5527542290924906,1,-1.1300000000000001
66,489.0,0.0578125,0.4,23,2,0.5071823660764031,1,-1.1700000000000002
67,504.0,0.045714285714285714,0.425,21,10,0.5078093179452386,1,-0.6775
68,507.0,0.04825,0.575,36,3,0.6164811017317962,0,-1.8725
69,522.0,0.08305555555555555,0.65,31,4,0.09209070421439107,1,-1.595
70,525.0,0.05421052631578948,0.475,32,0,0.16874421132473905,1,-1.7925
71,540.0,0.05529411764705882,0.525,25,9,0.4297700427997598,1,-0.9575
72,543.0,0.055135135135135134,0.525,29,2,0.5535929609298772,1,-1.5075000000000003
73,546.0,0.068,0.65,27,1,0.34564419953259223,1,-1.495
74,549.0,0.05657142857142858,0.575,26,2,0.5837177969294804,1,-1.3725
75,564.0,0.037209302325581395,0.55,42,11,0.34908053292959795,1,-1.715
76,567.0,0.0535,0.6,37,0,0.4306127458766639,1,-2.0300000000000002
77,570.0,0.06736842105263158,0.675,33,0,0.36769460126513637,0,-1.9025
78,585.0,0.043055555555555555,0.35,24,7,0.486061117354101,1,-0.9550000000000001
79,588.0,0.02411764705882353,0.2,24,4,0.2791727951163429,1,-1.11
80,603.0,0.045294117647058825,0.5,26,12,0.30677967542970513,3,-0.85
81,606.0,0.05558823529411765,0.55,27,3,0.6023562570674775,1,-1.365
82,609.0,0.070625,0.625,24,1,0.5932940595428342,1,-1.3375000000000001
83,624.0,0.03259259259259259,0.225,15,10,0.24039444146317696,0,-0.3675
84,627.0,0.024285714285714285,0.175,18,4,0.3710243703685578,1,-0.8025
85,642.0,0.06083333333333333,0.425,14,11,0.36614436529798183,1,-0.2775
86,645.0,0.07590909090909091,0.45,15,4,0.38477367871950346,0,-0.735
87,660.0,0.04821428571428571,0.325,23,9,0.2589038480422442,0,-0.8475000000000001
88,663.0,0.022692307692307692,0.25,20,0,0.045618683188074084,1,-1.125
89,678.0,0.05733333333333333,0.55,23,8,0.375026444165056,1,-0.9150000000000001
90,681.0,0.07392857142857143,0.55,22,2,0.6001611557386995,1,-1.165
91,684.0,0.09,0.5,18,0,0.4665681381502442,0,-1.1
92,699.0,0.0464,0.225,15,11,0.3259908826135346,1,-0.26749999999999996
93,702.0,0.04086956521739131,0.225,14,3,0.31549426211951354,1,-0.6675000000000001
94,717.0,0.08,0.375,10,11,0.310684713249583,1,-0.062499999999999944
95,720.0,0.09058823529411765,0.325,10,3,0.2674562648013077,1,-0.4475
96,723.0,0.059259259259259255,0.375,19,1,0.5880580489068727,1,-1.0125
97,738.0,0.06117647058823529,0.3,6,11,0.2907680256695751,0,0.10999999999999999
98,741.0,0.05882352941176471,0.25,7,3,0.2752414012622752,1,-0.325
99,756.0,0.04615384615384615,0.125,5,12,0.41912814531180054,1,0.3125000000000001
100,759.0,0.017058823529411765,0.125,10,3,0.5332141536557296,1,-0.38749999999999996
101,762.0,0.014666666666666666,0.15,7,1,0.3808623434292945,0,-0.395
102,777.0,0.059444444444444446,0.2,11,10,0.3191348369485587,1,-0.11000000000000004
103,780.0,0.053888888888888896,0.175,15,4,0.392796742533847,1,-0.6525
104,795.0,0.035,0.2,15,5,0.5459132587851068,0,-0.56
105,798.0,0.024,0.175,14,2,0.642880229092994,1,-0.6525000000000001
106,801.0,0.026111111111111113,0.15,12,1,0.6502267953239277,1,-0.5950000000000001
107,804.0,0.008125,0.05,8,1,0.3079840716130834,1,-0.365
108,807.0,0.007142857142857143,0.175,7,3,0.0517838032873094,0,-0.3025
109,822.0,0.07045454545454546,0.3,19,10,0.3561697948113334,1,-0.5900000000000001
110,825.0,0.078,0.3,19,2,0.5769750400865747,0,-0.9900000000000001
111,840.0,0.06954545454545454,0.25,16,3,0.18974086690637668,0,-0.775
112,843.0,0.04875,0.3,18,0,0.27359920524531123,1,-1.04
113,858.0,0.076,0.35,11,8,0.21554686395589018,0,-0.255
114,861.0,0.09,0.35,12,4,0.3408409966758855,1,-0.5050000000000001
115,864.0,0.103125,0.375,8,0,0.2523492809879775,1,-0.5125
116,879.0,0.07875,0.25,4,9,0.22703461635860947,0,0.125
117,882.0,0.0757142857142857,0.3,4,5,0.3189478801694546,1,-0.09000000000000002
118,897.0,0.03428571428571428,0.15,6,12,0.34693031985200273,1,0.255
119,900.0,0.020833333333333336,0.15,4,2,0.5460485420512928,0,-0.195
120,915.0,0.059444444444444446,0.25,14,10,0.2936494205052851,1,-0.32500000000000007
121,918.0,0.055,0.2,10,0,0.19729112616324593,1,-0.61
122,933.0,0.0625,0.175,3,8,0.26295286795125444,1,0.1975
123,936.0,0.055999999999999994,0.2,2,2,0.2575516693574663,1,-0.06
124,939.0,0.021,0.2,12,2,0.6078828786115485,1,-0.56
125,942.0,0.005555555555555556,0.05,11,3,0.7851730783765005,1,-0.41500000000000004
126,957.0,0.05875,0.25,9,9,0.5497580408446752,1,-0.07500000000000001
127,960.0,0.075,0.2,7,1,0.8030649503457257,1,-0.36000000000000004
128,963.0,0.055,0.15,9,1,0.6185458002853707,1,-0.445
129,966.0,0.00125,0.05,7,1,0.6915787004233389,1,-0.31500000000000006
130,981.0,0.0525,0.275,16,11,0.6258688526101387,1,-0.3325
131,984.0,0.07526315789473684,0.35,15,0,0.6085415224067693,1,-0.855
132,987.0,0.075,0.35,14,0,0.5663606061926885,1,-0.805
133,1002.0,0.055384615384615386,0.2,1,8,0.5496884401261494,0,0.24000000000000005
134,1017.0,0.09590909090909092,0.25,22,16,0.6234775434514179,0,-0.375
135,1020.0,0.08578947368421053,0.25,18,0,0.31441387308047153,1,-1.025
136,1035.0,0.03789473684210526,0.175,9,2,0.31639271045715167,1,-0.4025
137,1038.0,0.03368421052631579,0.2,11,3,0.5511122764864388,1,-0.46
138,1041.0,0.03529411764705882,0.225,9,2,0.48591233788950383,0,-0.4675
139,1056.0,0.09833333333333334,0.3,12,10,0.3505113159636622,1,-0.19000000000000006
140,1059.0,0.08263157894736843,0.325,14,3,0.29513168972172965,1,-0.6975
141,1074.0,0.04,0.125,7,7,0.2705378722695116,1,-0.03749999999999998
142,1077.0,0.031538461538461536,0.15,7,4,0.38858221477004806,1,-0.195
143,1080.0,0.038181818181818185,0.2,3,0,0.2549696260331687,1,-0.21000000000000002
144,1083.0,0.010952380952380953,0.15,13,2,0.6236688547689333,1,-0.595
145,1086.0,0.008421052631578947,0.1,13,3,0.6964860765338267,0,-0.58
146,1101.0,0.0731578947368421,0.325,14,10,0.40747715936030865,0,-0.3475000000000001
147,1104.0,0.09294117647058825,0.275,14,2,0.6524953166296186,0,-0.7325
148,1119.0,0.06260869565217392,0.225,18,5,0.4031755099256324,0,-0.7675000000000001
149,1122.0,0.05,0.225,15,0,0.33450219789579094,1,-0.8675
150,1137.0,0.052173913043478265,0.35,15,8,0.2951361524564215,1,-0.45499999999999996
151,1140.0,0.06521739130434782,0.325,17,2,0.5530896965463524,1,-0.8475000000000001
152,1143.0,0.07095238095238095,0.3,15,2,0.417867557463075,0,-0.79
153,1158.0,0.07636363636363637,0.25,12,9,0.6710102456544033,1,-0.2250000000000001
154,1161.0,0.0695,0.2,12,2,0.6427822693572753,1,-0.6100000000000001
155,1176.0,0.041875,0.2,6,9,0.3220648206796838,0,0.08999999999999997
156,1179.0,0.036111111111111115,0.175,11,4,0.5121613440635684,1,-0.4025
157,1182.0,0.033888888888888885,0.2,10,1,0.5855404274450573,0,-0.56
158,1197.0,0.078,0.3,15,11,0.5541441101532594,1,-0.2899999999999999
159,1200.0,0.08375,0.25,12,3,0.3501757834976232,1,-0.5750000000000001
160,1215.0,0.036875,0.15,8,7,0.35975132791784165,3,-0.09499999999999997
161,1218.0,0.032857142857142856,0.1,7,2,0.4691381241359607,1,-0.28
162,1221.0,0.025833333333333333,0.175,5,1,0.3048181622047048,1,-0.2525
163,1224.0,0.021,0.125,2,2,0.2983996535359822,1,-0.037500000000000006
164,1239.0,0.043571428571428567,0.175,7,10,0.1237930897740313,1,0.09749999999999998
165,1242.0,0.065,0.25,8,2,0.3668749841791104,1,-0.375
166,1245.0,0.0525,0.25,8,0,0.44531274367109197,1,-0.47500000000000003
167,1260.0,0.07666666666666667,0.15,3,11,0.6472531538259496,0,0.30500000000000005
168,1263.0,0.04,0.175,10,3,0.5345076586929484,1,-0.4525
169,1278.0,0.018333333333333333,0.15,3,8,0.43845780793667155,1,0.20500000000000002
170,1281.0,0.019285714285714285,0.1,5,1,0.6308817730295251,1,-0.22999999999999998
171,1284.0,0.01714285714285714,0.1,6,3,0.6416755784653668,0,-0.23000000000000004
172,1299.0,0.0475,0.2,15,11,0.633798565011412,1,-0.25999999999999995
173,1302.0,0.042777777777777776,0.15,15,2,0.6935905800868798,1,-0.745
174,1317.0,0.026428571428571426,0.15,5,5,0.44242251029401153,1,-0.044999999999999984
175,1320.0,0.028333333333333335,0.1,4,2,0.5967669515176557,1,-0.13
176,1323.0,0.019285714285714285,0.1,6,2,0.6264900379976842,1,-0.23000000000000004
177,1326.0,0.00857142857142857,0.05,6,2,0.7130868710110617,1,-0.21500000000000002
178,1341.0,0.04375,0.175,11,10,0.667331136270718,1,-0.10250000000000004
179,1344.0,0.062,0.225,9,0,0.6198861837460937,1,-0.5175000000000001
180,1347.0,0.04823529411764706,0.2,10,0,0.5061925733210426,0,-0.61
181,1362.0,0.06538461538461539,0.225,5,9,0.43923310033743007,0,0.1325
182,1365.0,0.05909090909090909,0.2,5,4,0.2057603519150716,1,-0.15999999999999998
183,1380.0,0.04615384615384615,0.075,3,7,0.43903171435206023,0,0.1775
184,1383.0,0.03909090909090909,0.175,3,3,0.15408816420357388,1,-0.05249999999999999
185,1386.0,0.02090909090909091,0.2,3,2,0.2397700471315607,1,-0.11000000000000001
186,1401.0,0.07307692307692308,0.175,5,10,0.607466751329673,0,0.14749999999999996
187,1416.0,0.1336842105263158,0.325,18,8,0.3449426498870718,0,-0.5975
188,1419.0,0.111,0.325,17,0,0.2799890397726062,1,-0.9975
189,1434.0,0.06625,0.15,8,5,0.2916268773662449,0,-0.195
190,1437.0,0.043571428571428567,0.175,6,2,0.23097906979187796,1,-0.25250000000000006
191,1440.0,0.03833333333333334,0.25,4,2,0.13944904548308076,1,-0.175
192,1443.0,0.014090909090909091,0.175,16,3,0.5273742829697396,1,-0.7025
193,1446.0,0.0105,0.125,14,3,0.5706707792105046,0,-0.6375000000000001
194,1461.0,0.073,0.35,14,8,0.40483061755711003,1,-0.45500000000000007
195,1464.0,0.08722222222222221,0.3,15,3,0.5378177496485493,1,-0.74
196,1479.0,0.058260869565217394,0.175,16,4,0.4400474897493666,0,-0.7025
197,1482.0,0.04333333333333333,0.2,15,2,0.35415965455866294,1,-0.76
198,1497.0,0.049565217391304345,0.325,16,9,0.3039783412870262,1,-0.4475
199,1500.0,0.06130434782608695,0.325,16,0,0.5472601977502093,0,-0.9475
200,1515.0,0.04827586206896552,0.25,25,9,0.5279709196310589,1,-0.925
201,1518.0,0.04296296296296297,0.2,21,0,0.5527017101675513,1,-1.1600000000000001
202,1533.0,0.06173913043478261,0.375,14,8,0.2712294811794444,1,-0.41250000000000003
203,1536.0,0.07952380952380952,0.35,13,2,0.4249899652454858,0,-0.7050000000000001
204,1551.0,0.04037037037037037,0.225,22,10,0.40918683382353016,1,-0.7175
205,1554.0,0.0308,0.225,19,0,0.36180345513038187,1,-1.0675000000000001
206,1569.0,0.056799999999999996,0.4,17,8,0.27511798918062086,1,-0.5700000000000001
207,1572.0,0.0684,0.375,17,2,0.6033626523981034,1,-0.8625
208,1575.0,0.07565217391304348,0.325,16,2,0.4226666010829522,0,-0.8475
209,1590.0,0.05090909090909091,0.2,12,12,0.6157980867632121,1,-0.06000000000000005
210,1605.0,0.13,0.4,18,13,0.2549545440740235,0,-0.37
211,1620.0,0.22791666666666668,0.475,20,4,0.31531869587081734,0,-0.9425
212,1635.0,0.2724242424242424,0.65,31,4,0.32195967590617486,0,-1.545
213,1638.0,0.2706451612903226,0.625,28,0,0.1958588494259236,1,-1.6375000000000002
214,1653.0,0.08,0.35,18,5,0.07152932550316041,1,-0.755
215,1656.0,0.048,0.375,17,2,0.055906930190647325,0,-0.9125000000000001
216,1671.0,0.10103448275862069,0.625,22,10,0.11520143753321244,1,-0.8375000000000001
217,1686.0,0.1862162162162162,0.7,36,11,0.31012828100381074,0,-1.51
218,1689.0,0.20264705882352943,0.65,32,0,0.0922623341548612,1,-1.8450000000000002
219,1704.0,0.054375,0.35,23,4,0.21790841245914386,1,-1.0550000000000002
220,1707.0,0.02588235294117647,0.325,26,2,0.16503761993864596,0,-1.3475000000000001
221,1722.0,0.1015625,0.65,24,10,0.4089795407728178,0,-0.9450000000000002
222,1725.0,0.11699999999999999,0.625,23,1,0.2956249234134402,1,-1.3375000000000001
223,1740.0,0.0384375,0.4,24,9,0.1201046209895586,1,-0.8700000000000001
224,1743.0,0.038,0.35,22,2,0.2955818871110464,1,-1.105
225,1746.0,0.042666666666666665,0.45,22,2,0.34372592804944613,1,-1.135
226,1749.0,0.028125,0.325,25,3,0.43447345935239606,1,-1.1975
227,1764.0,0.039642857142857146,0.425,21,10,0.368837607912697,1,-0.6775
228,1767.0,0.04323529411764706,0.35,26,1,0.3528265851533962,1,-1.355
229,1770.0,0.0496875,0.4,26,2,0.32359859829677146,0,-1.37
230,1785.0,0.10033333333333333,0.525,19,9,0.24007468068770188,0,-0.6575000000000001
231,1788.0,0.10466666666666667,0.55,21,2,0.27969541405837095,1,-1.165
232,1803.0,0.036875,0.3,23,11,0.39970669899886613,0,-0.6900000000000001
233,1806.0,0.021666666666666664,0.2,24,4,0.5336584431807999,1,-1.06
234,1809.0,0.025357142857142856,0.25,20,0,0.48690320477421273,0,-1.125
235,1824.0,0.115,0.55,23,11,0.25815886721433706,1,-0.7650000000000001
236,1827.0,0.10966666666666666,0.525,28,3,0.2627774579793601,1,-1.4575
237,1842.0,0.047142857142857146,0.3,19,4,0.28765412827525005,1,-0.8400000000000001
238,1845.0,0.025,0.2,20,2,0.4745851325532216,1,-0.96
239,1848.0,0.026923076923076925,0.25,18,2,0.2292577183187653,0,-0.925
240,1863.0,0.10433333333333333,0.6,25,11,0.25848829682066177,1,-0.8799999999999999
241,1866.0,0.11607142857142858,0.55,26,3,0.1972336551532187,1,-1.365
242,1881.0,0.052000000000000005,0.25,22,4,0.36866543433072313,1,-0.9750000000000001
243,1884.0,0.025,0.15,21,3,0.2182162877588124,1,-0.9450000000000001
244,1887.0,0.023076923076923075,0.225,18,1,0.07140601323307982,1,-0.9175
245,1890.0,0.010384615384615386,0.25,20,3,0.1712804171803766,1,-0.9249999999999999
246,1905.0,0.04321428571428571,0.325,20,8,0.17041540792518492,1,-0.6975
247,1908.0,0.04807692307692307,0.325,20,3,0.4325710787412169,0,-0.9975
248,1923.0,0.0571875,0.425,26,8,0.2087985554217898,1,-1.0775000000000001
249,1926.0,0.06233333333333333,0.4,24,0,0.1656767490684571,1,-1.37
250,1941.0,0.06115384615384615,0.4,16,7,0.17255178489634765,1,-0.5700000000000001
251,1944.0,0.05791666666666667,0.325,17,4,0.3153506219098134,3,-0.7975000000000001
252,1959.0,0.050666666666666665,0.5,25,8,0.04475738560811385,1,-1.0
253,1962.0,0.057,0.475,24,1,0.17737078055074795,1,-1.3425000000000002
254,1977.0,0.053125,0.45,25,8,0.17336245501558403,1,-0.985
255,1980.0,0.061,0.425,24,2,0.4268225985162007,0,-1.2775
256,1995.0,0.05666666666666667,0.55,29,7,0.17355451203484132,1,-1.3150000000000002
257,1998.0,0.05617647058823529,0.425,28,1,0.1829008929164089,1,-1.5275
258,2013.0,0.06333333333333332,0.5,21,8,0.1329659881360521,1,-0.8
259,2016.0,0.06535714285714285,0.425,21,3,0.30998757240051,1,-1.0275
260,2019.0,0.05236842105263158,0.45,30,1,0.4506927476451128,0,-1.635
261,2034.0,0.07555555555555556,0.5,15,10,0.24782675743447097,0,-0.4
262,2049.0,0.18321428571428572,0.55,23,16,0.3294182332529251,0,-0.5150000000000001
263,2052.0,0.1953846153846154,0.55,22,2,0.3322215695282537,1,-1.215
264,2067.0,0.05392857142857143,0.35,20,6,0.20515338934987326,1,-0.8049999999999999
265,2070.0,0.016538461538461537,0.2,19,3,0.17202507279093893,0,-0.91
266,2085.0,0.08375,0.5,18,9,0.44333142905143086,1,-0.65
267,2100.0,0.1665625,0.65,31,10,0.38931945817351854,0,-1.295
268,2103.0,0.18344827586206897,0.625,26,0,0.14260217867250505,1,-1.5375
269,2118.0,0.07806451612903226,0.35,22,5,0.2521180223236075,3,-0.9550000000000001
270,2121.0,0.023793103448275864,0.225,21,2,0.3779006314474806,1,-1.0175
271,2124.0,0.01962962962962963,0.25,20,3,0.3735458360854816,1,-0.9249999999999999
272,2127.0,0.014193548387096775,0.225,24,1,0.4305697151906604,1,-1.2175000000000002
273,2142.0,0.031481481481481485,0.3,18,10,0.2938907745533505,1,-0.49
274,2145.0,0.023793103448275864,0.2,22,3,0.4721016293570316,1,-1.01
275,2148.0,0.020344827586206895,0.2,21,1,0.5177669058533223,1,-1.06
276,2151.0,0.008518518518518519,0.175,19,2,0.6304271184541503,1,-0.9025000000000001
277,2166.0,0.03387096774193549,0.275,23,9,0.6189843450343098,1,-0.7825000000000002
278,2169.0,0.036774193548387096,0.225,23,1,0.565655074796802,1,-1.1675000000000002
279,2172.0,0.038275862068965515,0.3,23,2,0.2910515171804475,1,-1.1400000000000001
280,2175.0,0.017777777777777778,0.275,22,3,0.289785307577426,1,-1.0325
281,2190.0,0.04303030303030303,0.4,28,7,0.23236417412054608,1,-1.1700000000000002
282,2193.0,0.05032258064516129,0.4,25,0,0.4400932561516473,1,-1.37
283,2196.0,0.06034482758620689,0.45,21,0,0.41029880564055227,1,-1.185
284,2199.0,0.030909090909090907,0.325,25,2,0.49893751921326884,1,-1.2475
285,2214.0,0.04032258064516129,0.475,24,10,0.35672402111825946,1,-0.8425000000000001
286,2217.0,0.050606060606060606,0.45,27,2,0.411552951190786,1,-1.385
287,2220.0,0.057878787878787884,0.5,25,0,0.4231161656532394,1,-1.4
288,2223.0,0.04451612903225806,0.425,23,2,0.45195698690019026,1,-1.1775000000000002
289,2238.0,0.03567567567567567,0.5,32,10,0.5468255733529528,1,-1.25
290,2241.0,0.05297297297297297,0.55,31,0,0.4780318499211395,0,-1.7650000000000001
291,2256.0,0.08914285714285715,0.525,30,8,0.35827187249355125,3,-1.3075
292,2259.0,0.053513513513513515,0.375,31,0,0.35525478607195726,1,-1.7125
293,2274.0,0.03942857142857143,0.45,24,6,0.38991703487184864,1,-1.0350000000000001
294,2277.0,0.05378378378378378,0.575,27,2,0.4283781869403569,1,-1.4225
295,2280.0,0.07088235294117647,0.675,27,4,0.283859800442741,1,-1.3525
296,2283.0,0.05555555555555555,0.6,30,3,0.4308551065398699,1,-1.53
297,2298.0,0.04323529411764706,0.45,27,8,0.49531162699605996,1,-1.085
298,2301.0,0.05848484848484849,0.575,26,1,0.3795279414046358,1,-1.4225
299,2304.0,0.07741935483870968,0.725,24,1,0.25269428375030784,0,-1.4175000000000002
300,2319.0,0.04533333333333333,0.325,17,8,0.09007009294746672,0,-0.5475000000000001
301,2334.0,0.1276,0.375,13,17,0.3523302108004832,0,0.08750000000000002
302,2349.0,0.20133333333333334,0.55,28,15,0.4065868476886163,0,-0.8150000000000002
303,2364.0,0.2677777777777778,0.7,35,5,0.2471072979963797,0,-1.71
304,2367.0,0.2720588235294118,0.7,34,1,0.2586503588761267,1,-1.9100000000000001
305,2382.0,0.07361111111111111,0.4,28,3,0.3413285941384806,1,-1.37
306,2385.0,0.04147058823529412,0.325,26,1,0.30327471266066763,1,-1.3475000000000001
307,2388.0,0.028125,0.35,24,2,0.16253560921530108,1,-1.205
308,2391.0,0.026666666666666665,0.35,23,1,0.054196934023865787,1,-1.205
309,2406.0,0.0465625,0.35,23,11,0.22723480781445476,1,-0.7050000000000001
310,2409.0,0.052333333333333336,0.35,23,3,0.1587644060745196,1,-1.1050000000000002
311,2412.0,0.04642857142857143,0.375,21,1,0.16255849356330157,1,-1.1125
312,2427.0,0.10928571428571429,0.5,17,11,0.3917410747149873,0,-0.5
313,2442.0,0.211875,0.7,30,11,0.2770794363381788,0,-1.16
314,2445.0,0.23206896551724138,0.675,26,0,0.13710305227300668,1,-1.5525
315,2460.0,0.07870967741935483,0.35,22,5,0.14988023009439946,1,-0.9550000000000001
316,2463.0,0.043448275862068966,0.325,22,3,0.05346453209157534,1,-1.0475
317,2466.0,0.023448275862068962,0.325,22,1,0.14894870452218162,0,-1.1975
318,2481.0,0.11875,0.65,25,10,0.3169717316168386,0,-0.9450000000000001
319,2496.0,0.22026315789473686,0.8,37,7,0.2777636894924938,0,-1.74
320,2499.0,0.21794871794871795,0.825,36,0,0.20768172299114895,1,-2.0975
321,2514.0,0.11800000000000001,0.525,26,5,0.16671008891522301,1,-1.2075
322,2517.0,0.0703030303030303,0.425,26,3,0.06321882313465389,1,-1.2775
323,2520.0,0.027096774193548386,0.325,23,1,0.09769221034407796,1,-1.1975000000000002
324,2535.0,0.12472222222222222,0.9,29,10,0.2502310263827714,0,-1.2700000000000002
325,2538.0,0.13805555555555554,0.85,32,3,0.2971260510007121,1,-1.7550000000000001
326,2553.0,0.09027777777777779,0.5,28,7,0.0933172745338068,0,-1.2000000000000002
327,2556.0,0.05823529411764706,0.475,27,2,0.09385589583503211,1,-1.3925
328,2559.0,0.019736842105263157,0.3,30,1,0.32644473763138276,1,-1.54
329,2562.0,0.021666666666666664,0.375,30,3,0.28255817041336473,1,-1.4625
330,2577.0,0.050277777777777775,0.5,27,9,0.12261115167166141,1,-1.05
331,2580.0,0.044722222222222226,0.425,29,3,0.2118854744034262,1,-1.4275000000000002
332,2583.0,0.02735294117647059,0.3,26,1,0.26733945338571763,1,-1.34
333,2586.0,0.0140625,0.25,24,2,0.171462290488993,1,-1.1750000000000003
334,2601.0,0.049411764705882356,0.35,26,11,0.39248478123745756,1,-0.855
335,2604.0,0.0465625,0.275,25,2,0.23535349998540817,0,-1.2825
336,2619.0,0.0496875,0.425,25,10,0.38648211059862586,1,-0.9275
337,2622.0,0.05870967741935484,0.4,24,2,0.42249796440072135,1,-1.2700000000000002
338,2637.0,0.0453125,0.375,24,8,0.4684240197999482,1,-0.9125000000000001
339,2640.0,0.04766666666666666,0.325,23,2,0.4341101272622077,0,-1.1975000000000002
340,2655.0,0.05264705882352941,0.5,28,9,0.384240151504556,1,-1.1500000000000001
341,2658.0,0.06125,0.45,26,0,0.4255811623080642,1,-1.485
342,2673.0,0.046764705882352944,0.375,25,7,0.5294610220206374,1,-1.0125
